NO_OF_FRAMES	1000
NO_OF_DATA_TYPES	30
FREQUENCY	100
TIME_STAMP	2025-03-04, 13:32:21
DATA_INCLUDED	Position
DATA_TYPES	KR_pos_X	KR_pos_Y	KR_pos_Z	SL_pos_X	SL_pos_Y	SL_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	LR_pos_X	LR_pos_Y	LR_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z

Frame	Time	KR_pos_X	KR_pos_Y	KR_pos_Z	SL_pos_X	SL_pos_Y	SL_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	LR_pos_X	LR_pos_Y	LR_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z	
848	8.47000	288.654	-140.800	593.411	212.282	245.299	1646.369	477.269	-212.616	36.192	218.221	-167.456	1640.655	224.073	-172.911	112.098	216.045	221.673	107.390	229.505	237.382	1043.841	304.173	202.289	587.286	243.937	-179.652	1042.920	469.424	248.296	37.410
849	8.48000	288.576	-140.476	593.411	211.873	245.700	1646.315	477.267	-212.627	36.207	217.580	-166.982	1640.496	224.089	-172.794	112.108	216.001	221.716	107.360	229.756	237.946	1043.870	304.062	202.498	587.253	243.573	-179.174	1042.888	469.407	248.289	37.402
850	8.49000	288.547	-140.194	593.419	211.466	246.103	1646.262	477.269	-212.621	36.199	217.011	-166.655	1640.353	224.106	-172.679	112.114	215.912	221.765	107.319	229.926	238.443	1043.876	304.016	202.744	587.262	243.154	-178.616	1042.817	469.387	248.292	37.465
851	8.50000	288.521	-139.947	593.451	211.116	246.522	1646.206	477.269	-212.625	36.183	216.478	-166.309	1640.296	224.115	-172.597	112.126	215.783	221.847	107.254	230.035	238.949	1043.944	304.042	203.063	587.158	242.726	-178.085	1042.747	469.352	248.295	37.547
852	8.51000	288.513	-139.778	593.482	210.752	246.922	1646.139	477.281	-212.640	36.169	215.947	-165.924	1640.187	224.124	-172.538	112.119	215.648	221.961	107.202	230.043	239.436	1043.987	304.207	203.500	587.147	242.283	-177.615	1042.697	469.313	248.285	37.629
853	8.52000	288.537	-139.590	593.471	210.389	247.326	1646.056	477.292	-212.644	36.172	215.422	-165.570	1640.112	224.138	-172.532	112.151	215.565	222.044	107.152	229.926	239.873	1044.014	304.424	203.939	587.101	241.890	-177.114	1042.594	469.295	248.307	37.633
854	8.53000	288.559	-139.443	593.438	210.078	247.736	1645.958	477.285	-212.657	36.173	214.892	-165.172	1640.002	224.147	-172.505	112.129	215.562	222.079	107.091	229.698	240.273	1044.026	304.727	204.345	587.047	241.529	-176.682	1042.488	469.304	248.353	37.560
855	8.54000	288.584	-139.313	593.427	209.773	248.138	1645.856	477.281	-212.639	36.160	214.396	-164.786	1639.916	224.165	-172.502	112.159	215.637	222.100	107.093	229.390	240.620	1043.948	304.986	204.703	587.038	241.182	-176.289	1042.345	469.359	248.404	37.358
856	8.55000	288.658	-139.077	593.380	209.442	248.534	1645.744	477.280	-212.642	36.179	213.868	-164.388	1639.855	224.185	-172.489	112.154	215.789	222.128	107.048	229.084	240.944	1043.869	305.097	204.982	587.051	240.873	-175.942	1042.251	469.425	248.457	37.096
857	8.56000	288.770	-138.777	593.339	209.091	248.906	1645.665	477.272	-212.640	36.198	213.420	-164.105	1639.765	224.221	-172.480	112.140	215.890	222.199	107.096	228.786	241.363	1043.848	305.020	205.285	587.163	240.628	-175.541	1042.146	469.472	248.490	36.915
858	8.57000	288.808	-138.542	593.362	208.735	249.256	1645.605	477.276	-212.628	36.204	212.883	-163.705	1639.730	224.252	-172.406	112.124	215.942	222.229	107.127	228.502	241.712	1043.846	304.730	205.523	587.282	240.331	-175.154	1042.099	469.512	248.522	36.769
859	8.58000	288.781	-138.236	593.337	208.330	249.620	1645.606	477.283	-212.618	36.228	212.420	-163.390	1639.653	224.276	-172.329	112.140	215.965	222.232	107.127	228.246	242.123	1043.942	304.185	205.729	587.362	240.030	-174.756	1042.110	469.523	248.567	36.689
860	8.59000	288.648	-138.022	593.387	207.917	249.939	1645.628	477.272	-212.609	36.257	211.962	-163.121	1639.602	224.272	-172.281	112.168	215.948	222.223	107.116	227.996	242.516	1043.997	303.449	205.946	587.456	239.673	-174.335	1042.113	469.526	248.575	36.640
861	8.60000	288.413	-137.674	593.418	207.497	250.221	1645.643	477.271	-212.585	36.295	211.471	-162.873	1639.530	224.235	-172.217	112.169	215.919	222.195	107.117	227.811	242.898	1044.073	302.594	206.005	587.469	239.330	-173.874	1042.131	469.527	248.603	36.662
862	8.61000	288.068	-137.455	593.392	206.997	250.523	1645.672	477.257	-212.588	36.354	211.035	-162.816	1639.516	224.207	-172.153	112.207	215.861	222.108	107.039	227.581	243.355	1044.131	301.715	206.061	587.471	238.932	-173.413	1042.138	469.523	248.610	36.657
863	8.62000	287.679	-137.096	593.332	206.563	250.758	1645.674	477.245	-212.568	36.408	210.435	-162.431	1639.440	224.137	-172.070	112.176	215.771	222.030	106.996	227.369	243.707	1044.122	300.889	206.037	587.388	238.504	-172.990	1042.106	469.497	248.615	36.685
864	8.63000	287.293	-136.944	593.372	206.127	251.022	1645.657	477.238	-212.551	36.466	209.885	-162.236	1639.352	224.086	-172.003	112.167	215.694	221.934	106.911	227.079	244.090	1044.119	300.244	206.025	587.328	238.088	-172.557	1042.059	469.480	248.607	36.712
865	8.64000	286.896	-136.666	593.270	205.706	251.228	1645.564	477.217	-212.546	36.523	209.333	-162.042	1639.261	224.024	-171.958	112.144	215.634	221.853	106.825	226.744	244.416	1044.095	299.731	206.065	587.290	237.608	-172.236	1042.005	469.465	248.625	36.740
866	8.65000	286.611	-136.520	593.249	205.269	251.518	1645.510	477.200	-212.547	36.567	208.821	-161.850	1639.189	223.976	-171.878	112.105	215.539	221.751	106.742	226.267	244.626	1044.039	299.408	206.094	587.205	237.099	-171.886	1041.923	469.441	248.630	36.749
867	8.66000	286.348	-136.454	593.263	204.870	251.828	1645.482	477.194	-212.542	36.584	208.343	-161.623	1639.108	223.936	-171.846	112.069	215.473	221.714	106.666	225.767	244.932	1044.092	299.206	206.205	587.128	236.614	-171.582	1041.823	469.438	248.653	36.718
868	8.67000	286.068	-136.375	593.241	204.404	252.046	1645.414	477.195	-212.546	36.607	207.874	-161.418	1639.068	223.917	-171.843	112.058	215.439	221.644	106.561	225.195	245.116	1044.042	299.129	206.358	587.141	236.088	-171.346	1041.781	469.456	248.648	36.616
869	8.68000	285.793	-136.286	593.199	203.976	252.320	1645.389	477.175	-212.545	36.634	207.429	-161.175	1638.989	223.884	-171.812	112.011	215.431	221.625	106.511	224.657	245.307	1044.027	299.090	206.490	587.078	235.565	-171.120	1041.709	469.464	248.655	36.521
870	8.69000	285.541	-136.251	593.198	203.518	252.522	1645.323	477.156	-212.559	36.673	206.921	-160.930	1638.966	223.822	-171.836	111.982	215.434	221.641	106.469	224.119	245.478	1044.037	299.042	206.644	587.081	235.022	-170.950	1041.649	469.484	248.678	36.402
871	8.70000	285.250	-136.195	593.211	203.031	252.779	1645.296	477.145	-212.541	36.700	206.527	-160.804	1638.978	223.771	-171.830	111.961	215.451	221.625	106.445	223.588	245.631	1044.000	298.995	206.813	587.090	234.473	-170.824	1041.616	469.495	248.702	36.277
872	8.71000	284.958	-136.152	593.199	202.521	252.957	1645.265	477.143	-212.550	36.749	205.994	-160.433	1638.923	223.733	-171.827	111.933	215.469	221.608	106.434	223.148	245.818	1043.997	298.843	206.954	587.150	233.945	-170.640	1041.612	469.516	248.711	36.158
873	8.72000	284.602	-136.143	593.224	201.975	253.138	1645.209	477.135	-212.544	36.767	205.613	-160.307	1638.947	223.702	-171.832	111.939	215.495	221.596	106.427	222.672	245.926	1043.987	298.571	207.093	587.196	233.310	-170.508	1041.642	469.532	248.718	36.058
874	8.73000	284.245	-136.075	593.283	201.403	253.280	1645.184	477.136	-212.573	36.802	205.066	-160.012	1638.960	223.659	-171.834	111.939	215.489	221.589	106.439	222.259	246.121	1043.975	298.177	207.080	587.189	232.733	-170.279	1041.620	469.560	248.752	35.976
875	8.74000	283.794	-136.036	593.286	200.761	253.464	1645.174	477.118	-212.562	36.824	204.653	-159.912	1638.958	223.627	-171.818	111.919	215.463	221.561	106.400	221.851	246.207	1043.922	297.642	207.126	587.244	232.144	-170.126	1041.649	469.549	248.770	35.959
876	8.75000	283.306	-135.856	593.286	200.124	253.621	1645.202	477.110	-212.575	36.856	204.104	-159.790	1638.952	223.592	-171.796	111.912	215.434	221.538	106.379	221.455	246.324	1043.886	297.070	207.046	587.196	231.568	-169.935	1041.615	469.539	248.771	35.968
877	8.76000	282.702	-135.747	593.307	199.434	253.711	1645.176	477.106	-212.578	36.882	203.552	-159.757	1638.912	223.528	-171.742	111.900	215.378	221.471	106.311	221.112	246.439	1043.867	296.382	206.980	587.250	231.006	-169.802	1041.654	469.536	248.772	36.003
878	8.77000	282.139	-135.713	593.366	198.750	253.850	1645.220	477.082	-212.592	36.932	202.911	-159.607	1638.788	223.462	-171.694	111.876	215.295	221.429	106.313	220.678	246.485	1043.798	295.698	206.916	587.263	230.469	-169.668	1041.599	469.509	248.767	36.021
879	8.78000	281.542	-135.608	593.325	198.083	253.923	1645.201	477.075	-212.597	36.965	202.228	-159.511	1638.712	223.401	-171.656	111.904	215.239	221.374	106.243	220.276	246.515	1043.769	295.038	206.797	587.252	229.989	-169.580	1041.552	469.493	248.775	36.083
880	8.79000	281.019	-135.428	593.283	197.433	254.018	1645.214	477.062	-212.581	37.015	201.475	-159.491	1638.744	223.337	-171.606	111.890	215.149	221.332	106.224	219.812	246.536	1043.744	294.412	206.717	587.243	229.476	-169.522	1041.502	469.476	248.760	36.120
881	8.80000	280.514	-135.424	593.276	196.736	254.090	1645.183	477.054	-212.577	37.059	200.752	-159.441	1638.694	223.288	-171.572	111.881	215.103	221.292	106.163	219.368	246.539	1043.750	293.886	206.604	587.238	229.001	-169.517	1041.436	469.451	248.782	36.197
882	8.81000	280.130	-135.441	593.280	196.044	254.085	1645.219	477.043	-212.580	37.123	200.077	-159.407	1638.674	223.238	-171.571	111.857	215.023	221.266	106.086	218.848	246.549	1043.761	293.466	206.574	587.225	228.474	-169.552	1041.399	469.443	248.765	36.274
883	8.82000	279.795	-135.442	593.253	195.314	254.153	1645.206	477.015	-212.569	37.168	199.358	-159.283	1638.597	223.211	-171.557	111.800	214.980	221.215	106.023	218.307	246.518	1043.785	293.184	206.526	587.241	227.989	-169.574	1041.316	469.415	248.772	36.334
884	8.83000	279.505	-135.493	593.254	194.614	254.209	1645.210	477.000	-212.580	37.230	198.811	-159.348	1638.579	223.172	-171.554	111.745	214.903	221.235	105.992	217.789	246.498	1043.820	292.905	206.511	587.240	227.450	-169.663	1041.310	469.393	248.786	36.384
885	8.84000	279.281	-135.508	593.239	193.956	254.245	1645.228	476.993	-212.572	37.260	198.179	-159.201	1638.505	223.144	-171.588	111.687	214.864	221.189	105.956	217.181	246.491	1043.852	292.696	206.483	587.235	226.934	-169.723	1041.307	469.380	248.786	36.469
886	8.85000	279.055	-135.526	593.233	193.331	254.307	1645.233	476.979	-212.577	37.319	197.698	-159.334	1638.538	223.131	-171.580	111.659	214.801	221.178	105.873	216.577	246.381	1043.821	292.501	206.513	587.224	226.406	-169.767	1041.286	469.358	248.795	36.551
887	8.86000	278.772	-135.605	593.233	192.734	254.375	1645.208	476.960	-212.585	37.390	197.085	-159.170	1638.401	223.095	-171.595	111.601	214.740	221.176	105.811	215.982	246.330	1043.813	292.281	206.579	587.216	225.816	-169.873	1041.339	469.336	248.794	36.652
888	8.87000	278.371	-135.730	593.237	192.151	254.404	1645.126	476.939	-212.604	37.472	196.581	-159.198	1638.410	223.060	-171.578	111.558	214.656	221.145	105.739	215.423	246.303	1043.740	291.997	206.600	587.176	225.261	-169.903	1041.346	469.307	248.785	36.785
889	8.88000	278.002	-135.729	593.233	191.590	254.451	1645.057	476.913	-212.625	37.560	195.949	-159.083	1638.379	223.005	-171.546	111.489	214.568	221.126	105.689	215.176	246.573	1043.819	291.668	206.582	587.141	224.609	-169.985	1041.391	469.271	248.781	36.893
890	8.89000	277.525	-135.792	593.162	191.014	254.480	1644.904	476.899	-212.627	37.652	195.381	-159.041	1638.418	222.926	-171.542	111.422	214.491	221.103	105.564	214.669	246.527	1043.664	291.253	206.537	587.091	223.992	-170.037	1041.366	469.242	248.745	37.041
891	8.90000	277.003	-135.782	593.130	190.328	254.502	1644.781	476.877	-212.648	37.751	194.951	-159.099	1638.495	222.883	-171.512	111.343	214.373	221.088	105.515	214.178	246.487	1043.491	290.726	206.484	587.060	223.382	-170.019	1041.316	469.225	248.770	37.161
892	8.91000	276.377	-135.852	593.127	189.591	254.548	1644.648	476.858	-212.640	37.829	194.470	-159.040	1638.581	222.813	-171.486	111.293	214.278	221.085	105.430	213.731	246.420	1043.377	290.104	206.407	587.033	222.709	-170.062	1041.232	469.187	248.763	37.272
893	8.92000	275.771	-135.762	593.041	188.803	254.580	1644.541	476.834	-212.639	37.943	193.849	-158.857	1638.671	222.768	-171.444	111.238	214.192	221.045	105.372	213.276	246.450	1043.298	289.478	206.264	587.006	222.098	-170.090	1041.140	469.152	248.734	37.417
894	8.93000	275.107	-135.651	592.987	188.007	254.596	1644.416	476.816	-212.645	38.033	193.348	-158.839	1638.773	222.708	-171.390	111.228	214.108	221.016	105.289	212.548	246.023	1043.023	288.838	206.119	586.963	221.502	-170.039	1041.028	469.115	248.731	37.547
895	8.94000	274.428	-135.593	593.008	187.205	254.628	1644.321	476.781	-212.642	38.186	192.811	-158.827	1638.855	222.641	-171.364	111.191	213.990	220.995	105.233	212.112	246.000	1043.004	288.192	206.029	586.953	220.881	-170.150	1040.971	469.072	248.701	37.695
896	8.95000	273.834	-135.632	592.938	186.419	254.661	1644.230	476.746	-212.639	38.325	192.264	-158.830	1638.894	222.556	-171.303	111.141	213.887	220.992	105.148	211.672	245.907	1043.008	287.629	205.950	586.952	220.301	-170.216	1040.892	469.037	248.698	37.884
897	8.96000	273.302	-135.648	592.939	185.665	254.633	1644.158	476.704	-212.643	38.483	191.705	-158.858	1638.895	222.482	-171.279	111.100	213.807	221.025	105.118	211.284	245.874	1043.085	287.071	205.963	587.027	219.795	-170.272	1040.850	468.992	248.714	38.063
898	8.97000	272.858	-135.663	592.860	184.953	254.662	1644.082	476.672	-212.652	38.623	191.117	-158.908	1638.880	222.441	-171.277	111.056	213.693	221.101	105.090	210.864	245.807	1043.162	286.578	205.871	586.985	219.246	-170.403	1040.843	468.955	248.714	38.207
899	8.98000	272.515	-135.748	592.853	184.319	254.644	1643.999	476.659	-212.660	38.763	190.545	-158.987	1638.803	222.430	-171.299	111.001	213.649	221.176	105.051	210.459	245.697	1043.240	286.166	205.909	587.020	218.782	-170.511	1040.837	468.917	248.704	38.368
900	8.99000	272.244	-135.807	592.816	183.729	254.627	1643.924	476.636	-212.661	38.841	189.948	-159.105	1638.711	222.413	-171.297	110.979	213.594	221.235	104.996	210.028	245.628	1043.338	285.840	205.923	587.004	218.274	-170.666	1040.860	468.871	248.717	38.503
901	9.00000	272.074	-135.861	592.804	183.168	254.635	1643.841	476.619	-212.677	38.900	189.361	-159.195	1638.633	222.433	-171.336	110.937	213.579	221.286	104.934	209.562	245.503	1043.339	285.579	205.933	587.041	217.796	-170.797	1040.880	468.848	248.707	38.632
902	9.01000	271.890	-135.925	592.779	182.651	254.633	1643.732	476.616	-212.698	38.974	188.903	-159.360	1638.551	222.471	-171.332	110.871	213.570	221.369	104.917	209.417	245.842	1043.590	285.327	205.949	587.055	217.291	-170.910	1040.873	468.822	248.699	38.739
903	9.02000	271.701	-136.009	592.774	182.161	254.587	1643.630	476.604	-212.728	39.046	188.308	-159.342	1638.450	222.487	-171.356	110.818	213.556	221.432	104.879	208.980	245.779	1043.597	285.074	205.938	587.091	216.811	-171.025	1040.890	468.806	248.700	38.876
904	9.03000	271.468	-136.057	592.757	181.661	254.571	1643.515	476.575	-212.738	39.143	187.752	-159.399	1638.424	222.502	-171.375	110.783	213.541	221.479	104.846	208.525	245.693	1043.567	284.820	205.880	587.044	216.354	-171.124	1040.868	468.793	248.696	38.940
905	9.04000	271.228	-136.113	592.742	181.109	254.533	1643.437	476.549	-212.758	39.244	187.225	-159.436	1638.312	222.506	-171.407	110.744	213.540	221.549	104.799	208.096	245.640	1043.504	284.574	205.836	587.052	215.922	-171.188	1040.841	468.768	248.681	39.057
906	9.05000	270.898	-136.159	592.669	180.558	254.514	1643.348	476.515	-212.783	39.347	186.710	-159.466	1638.263	222.524	-171.404	110.704	213.524	221.616	104.759	207.678	245.550	1043.432	284.327	205.753	587.085	215.500	-171.260	1040.764	468.728	248.693	39.187
907	9.06000	270.560	-136.175	592.693	179.993	254.532	1643.295	476.500	-212.792	39.487	186.190	-159.511	1638.205	222.547	-171.417	110.664	213.531	221.646	104.719	207.333	245.485	1043.374	284.046	205.656	587.064	215.171	-171.319	1040.704	468.698	248.703	39.308
908	9.07000	270.279	-136.134	592.627	179.401	254.479	1643.213	476.436	-212.833	39.641	185.624	-159.552	1638.167	222.566	-171.447	110.632	213.483	221.695	104.691	206.992	245.406	1043.277	283.731	205.558	587.092	214.827	-171.426	1040.630	468.676	248.704	39.429
909	9.08000	269.946	-136.155	592.598	178.793	254.435	1643.136	476.386	-212.858	39.804	185.046	-159.627	1638.115	222.581	-171.486	110.613	213.457	221.728	104.657	206.706	245.314	1043.197	283.397	205.437	587.101	214.525	-171.507	1040.586	468.647	248.710	39.544
910	9.09000	269.669	-136.152	592.620	178.201	254.371	1643.061	476.358	-212.873	39.950	184.453	-159.688	1638.073	222.570	-171.487	110.577	213.404	221.779	104.639	206.492	245.241	1043.165	283.064	205.296	587.078	214.270	-171.546	1040.518	468.623	248.723	39.714
911	9.10000	269.433	-136.158	592.622	177.641	254.307	1642.969	476.319	-212.895	40.073	183.862	-159.759	1637.970	222.571	-171.518	110.561	213.357	221.819	104.644	206.283	245.176	1043.151	282.822	205.227	587.157	214.002	-171.634	1040.497	468.587	248.730	39.834
912	9.11000	269.257	-136.161	592.606	177.081	254.263	1642.893	476.309	-212.918	40.170	183.383	-159.963	1637.929	222.564	-171.518	110.542	213.310	221.861	104.609	206.065	245.062	1043.150	282.555	205.149	587.133	213.762	-171.689	1040.468	468.558	248.700	39.975
913	9.12000	269.084	-136.153	592.552	176.576	254.226	1642.786	476.279	-212.958	40.250	182.773	-159.971	1637.883	222.548	-171.539	110.540	213.241	221.920	104.607	205.891	245.026	1043.202	282.380	205.091	587.141	213.529	-171.735	1040.465	468.517	248.682	40.114
914	9.13000	268.951	-136.182	592.542	176.086	254.147	1642.691	476.268	-212.960	40.326	182.274	-160.108	1637.793	222.538	-171.554	110.538	213.217	221.934	104.556	205.739	245.005	1043.229	282.280	205.068	587.168	213.290	-171.825	1040.460	468.491	248.698	40.248
915	9.14000	268.885	-136.262	592.550	175.629	254.054	1642.575	476.254	-212.978	40.377	181.968	-160.359	1637.702	222.535	-171.539	110.507	213.199	221.973	104.553	205.589	244.998	1043.265	282.238	205.045	587.191	213.072	-171.901	1040.425	468.474	248.707	40.368
916	9.15000	268.905	-136.305	592.548	175.238	254.017	1642.473	476.253	-212.987	40.413	181.495	-160.352	1637.601	222.537	-171.569	110.514	213.170	222.013	104.563	205.463	245.008	1043.313	282.223	205.022	587.228	212.849	-171.919	1040.391	468.450	248.723	40.472
917	9.16000	268.938	-136.336	592.529	174.826	253.907	1642.351	476.240	-212.999	40.434	181.118	-160.444	1637.525	222.548	-171.553	110.508	213.176	222.070	104.534	205.302	244.978	1043.306	282.254	205.003	587.260	212.646	-171.974	1040.330	468.446	248.730	40.537
918	9.17000	269.016	-136.361	592.546	174.512	253.879	1642.266	476.238	-212.990	40.472	180.930	-160.675	1637.402	222.563	-171.592	110.504	213.170	222.075	104.530	205.165	244.950	1043.279	282.283	204.948	587.258	212.454	-172.031	1040.277	468.438	248.731	40.577
919	9.18000	269.076	-136.403	592.534	174.197	253.808	1642.201	476.233	-213.005	40.475	180.670	-160.835	1637.264	222.568	-171.601	110.486	213.156	222.105	104.551	205.028	244.916	1043.269	282.306	204.930	587.266	212.239	-172.102	1040.250	468.434	248.721	40.605
920	9.19000	269.116	-136.468	592.559	173.956	253.762	1642.135	476.233	-212.992	40.489	180.353	-160.980	1637.159	222.576	-171.599	110.487	213.149	222.100	104.522	204.911	244.883	1043.235	282.348	204.908	587.260	212.063	-172.093	1040.202	468.432	248.726	40.621
921	9.20000	269.146	-136.452	592.537	173.777	253.669	1642.063	476.233	-212.999	40.505	180.152	-161.153	1637.079	222.585	-171.627	110.513	213.155	222.102	104.548	204.798	244.843	1043.173	282.344	204.882	587.250	211.868	-172.125	1040.167	468.439	248.716	40.615
922	9.21000	269.129	-136.525	592.546	173.558	253.552	1642.007	476.224	-212.997	40.514	179.870	-161.323	1636.957	222.559	-171.612	110.491	213.170	222.089	104.540	204.694	244.787	1043.122	282.332	204.837	587.225	211.689	-172.112	1040.128	468.429	248.726	40.637
923	9.22000	269.078	-136.523	592.542	173.358	253.451	1641.961	476.221	-213.008	40.523	179.587	-161.418	1636.888	222.549	-171.614	110.477	213.168	222.086	104.526	204.619	244.724	1043.063	282.309	204.771	587.250	211.514	-172.148	1040.103	468.434	248.718	40.655
