NO_OF_FRAMES	1000
NO_OF_DATA_TYPES	30
FREQUENCY	100
TIME_STAMP	2025-03-04, 13:35:44
DATA_INCLUDED	Position
DATA_TYPES	LR_pos_X	LR_pos_Y	LR_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	KR_pos_X	KR_pos_Y	KR_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z	SL_pos_X	SL_pos_Y	SL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z

Frame	Time	LR_pos_X	LR_pos_Y	LR_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	KR_pos_X	KR_pos_Y	KR_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z	SL_pos_X	SL_pos_Y	SL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z	
644	6.43000	207.156	-214.272	107.771	200.545	-276.623	1036.772	218.569	-239.818	1655.426	293.925	-212.294	589.627	184.995	194.626	111.600	174.625	148.254	1039.321	466.100	-201.140	42.220	441.400	209.999	41.195	192.566	83.261	1678.806	303.196	150.889	588.335
645	6.44000	207.050	-214.319	107.804	202.511	-277.284	1037.888	218.065	-239.637	1656.500	292.260	-212.465	589.970	184.529	194.664	111.419	176.821	147.072	1039.859	466.129	-201.111	42.157	441.320	209.936	41.275	192.198	83.369	1679.275	300.682	149.400	588.225
646	6.45000	207.020	-214.340	107.823	204.579	-278.075	1038.764	217.451	-239.311	1657.452	290.524	-212.524	590.234	184.161	194.431	111.219	178.936	145.999	1040.319	466.161	-201.068	42.012	441.306	209.910	41.185	191.817	83.601	1679.635	298.184	148.085	588.152
647	6.46000	207.059	-214.258	107.881	206.625	-278.729	1039.494	216.905	-238.813	1658.446	288.901	-212.610	590.458	184.092	194.113	111.088	180.921	145.057	1040.770	466.206	-200.997	41.768	441.360	209.921	40.939	191.436	83.944	1679.819	295.733	146.908	588.090
648	6.47000	207.129	-214.167	107.918	208.620	-279.250	1040.089	216.363	-238.192	1659.328	287.323	-212.536	590.651	184.065	193.703	110.964	182.839	144.292	1041.267	466.238	-200.979	41.623	441.406	209.905	40.666	191.013	84.364	1680.013	293.364	145.774	588.066
649	6.48000	207.078	-214.073	107.908	210.475	-279.688	1040.541	215.737	-237.529	1660.176	285.708	-212.499	590.836	184.073	193.306	110.894	184.647	143.526	1041.642	466.245	-201.002	41.647	441.453	209.879	40.400	190.622	84.790	1679.973	291.222	144.621	588.085
650	6.49000	207.025	-214.007	107.916	212.336	-280.163	1041.050	215.273	-236.786	1660.902	284.180	-212.367	590.932	184.114	192.987	110.797	186.461	142.929	1041.992	466.243	-201.024	41.714	441.509	209.844	40.127	190.233	85.343	1679.892	289.284	143.387	588.264
651	6.50000	206.973	-213.907	107.910	213.921	-280.475	1041.303	214.850	-235.991	1661.567	282.627	-212.247	591.105	184.197	192.738	110.758	188.194	142.368	1042.185	466.236	-201.079	41.762	441.548	209.820	39.894	189.891	85.900	1679.713	287.524	142.106	588.447
652	6.51000	206.913	-213.835	107.921	215.380	-280.728	1041.508	214.413	-235.058	1662.088	281.030	-212.094	591.231	184.324	192.469	110.695	189.941	141.954	1042.316	466.234	-201.128	41.809	441.585	209.827	39.706	189.536	86.629	1679.524	285.827	140.988	588.624
653	6.52000	206.817	-213.728	107.919	216.783	-280.855	1041.750	214.049	-234.054	1662.526	279.362	-211.973	591.381	184.420	192.225	110.625	191.640	141.570	1042.308	466.235	-201.136	41.837	441.625	209.827	39.516	189.206	87.409	1679.277	284.208	140.013	588.697
654	6.53000	206.701	-213.651	107.987	218.129	-280.914	1041.914	213.655	-233.035	1662.861	277.821	-211.800	591.489	184.531	191.932	110.497	193.328	141.270	1042.211	466.220	-201.148	41.875	441.648	209.818	39.401	188.942	88.205	1679.048	282.674	139.087	588.606
655	6.54000	206.573	-213.583	108.047	219.497	-280.860	1042.124	213.429	-232.083	1663.184	276.261	-211.567	591.640	184.618	191.602	110.411	194.958	141.028	1042.059	466.202	-201.150	41.900	441.658	209.812	39.298	188.713	88.978	1678.801	281.300	138.316	588.551
656	6.55000	206.459	-213.483	108.056	220.853	-280.740	1042.283	213.197	-231.176	1663.365	274.825	-211.341	591.753	184.683	191.329	110.319	196.543	140.897	1041.891	466.201	-201.120	41.886	441.687	209.802	39.189	188.445	89.815	1678.537	280.132	137.533	588.442
657	6.56000	206.406	-213.319	108.046	222.187	-280.510	1042.482	213.115	-230.318	1663.499	273.492	-211.110	591.881	184.752	191.129	110.265	198.031	140.798	1041.686	466.195	-201.090	41.843	441.706	209.784	39.057	188.275	90.599	1678.197	279.147	136.871	588.299
658	6.57000	206.403	-213.146	108.088	223.422	-280.182	1042.653	212.996	-229.457	1663.553	272.330	-210.792	591.952	184.796	190.953	110.138	199.394	140.826	1041.505	466.205	-201.060	41.732	441.735	209.754	38.905	188.137	91.330	1677.894	278.241	136.468	588.248
659	6.58000	206.421	-212.959	108.157	224.559	-279.677	1042.762	212.992	-228.636	1663.537	271.372	-210.384	592.032	184.796	190.782	110.059	200.691	140.909	1041.349	466.233	-201.053	41.629	441.747	209.739	38.744	188.004	92.083	1677.630	277.364	136.248	588.209
660	6.59000	206.457	-212.723	108.238	225.529	-279.070	1042.802	213.058	-227.829	1663.508	270.596	-209.840	592.033	184.697	190.632	110.018	201.848	141.158	1041.222	466.258	-201.052	41.545	441.770	209.747	38.603	187.974	92.755	1677.325	276.481	136.186	588.221
661	6.60000	206.473	-212.427	108.281	226.358	-278.313	1042.796	213.016	-227.061	1663.471	269.921	-209.294	592.045	184.589	190.530	109.962	202.987	141.689	1041.252	466.278	-201.038	41.454	441.796	209.753	38.455	187.925	93.537	1677.208	275.610	136.273	588.207
662	6.61000	206.521	-212.163	108.370	227.108	-277.488	1042.785	213.089	-226.262	1663.421	269.429	-208.599	592.036	184.473	190.476	109.862	204.114	142.304	1041.262	466.295	-201.041	41.363	441.805	209.768	38.280	187.973	94.226	1677.158	274.732	136.420	588.128
663	6.62000	206.538	-211.739	108.409	227.842	-276.547	1042.716	213.252	-225.436	1663.396	269.030	-207.974	592.020	184.377	190.463	109.830	205.229	142.991	1041.379	466.325	-201.018	41.234	441.814	209.821	38.175	188.056	94.996	1677.046	273.946	136.729	588.152
664	6.63000	206.587	-211.444	108.511	228.590	-275.621	1042.648	213.310	-224.624	1663.354	268.760	-207.229	592.013	184.270	190.487	109.810	206.314	143.734	1041.589	466.343	-201.017	41.102	441.829	209.846	38.055	188.164	95.776	1676.999	273.284	137.196	588.162
665	6.64000	206.628	-211.093	108.576	229.356	-274.688	1042.538	213.485	-223.767	1663.302	268.760	-206.473	591.969	184.189	190.503	109.764	207.279	144.467	1041.745	466.373	-201.011	40.930	441.845	209.872	37.940	188.303	96.600	1676.981	272.785	137.602	588.104
666	6.65000	206.657	-210.760	108.702	230.162	-273.735	1042.444	213.649	-222.894	1663.301	268.941	-205.724	591.960	184.171	190.586	109.711	208.123	145.207	1041.896	466.400	-200.970	40.789	441.874	209.903	37.803	188.511	97.367	1676.846	272.484	138.114	588.098
667	6.66000	206.732	-210.513	108.904	230.941	-272.767	1042.386	213.787	-222.001	1663.291	269.234	-204.942	592.047	184.186	190.647	109.666	208.806	146.046	1041.984	466.437	-200.940	40.632	441.907	209.931	37.602	188.832	98.163	1676.946	272.370	138.533	587.995
668	6.67000	206.821	-210.206	108.976	231.699	-271.759	1042.364	213.886	-221.104	1663.282	269.645	-204.201	592.097	184.277	190.677	109.573	209.339	146.825	1041.944	466.483	-200.937	40.400	441.941	209.944	37.331	189.127	99.016	1676.907	272.402	139.115	587.962
669	6.68000	206.963	-209.940	109.073	232.424	-270.669	1042.365	214.035	-220.217	1663.276	270.111	-203.494	592.188	184.397	190.669	109.527	209.756	147.680	1041.877	466.568	-200.914	40.129	441.988	209.947	37.086	189.501	99.798	1676.899	272.558	139.599	587.840
670	6.69000	207.081	-209.780	109.271	233.106	-269.577	1042.359	214.210	-219.344	1663.209	270.656	-202.795	592.258	184.496	190.629	109.502	210.101	148.594	1041.755	466.634	-200.874	39.917	442.035	209.972	36.851	189.882	100.579	1676.946	272.868	140.037	587.682
671	6.70000	207.207	-209.604	109.382	233.799	-268.482	1042.390	214.392	-218.497	1663.192	271.217	-202.041	592.252	184.649	190.550	109.426	210.460	149.651	1041.652	466.677	-200.860	39.757	442.064	209.980	36.659	190.262	101.382	1676.990	273.275	140.504	587.592
672	6.71000	207.355	-209.465	109.477	234.422	-267.392	1042.363	214.581	-217.689	1663.113	271.850	-201.347	592.333	184.748	190.493	109.386	210.807	150.703	1041.533	466.712	-200.856	39.616	442.111	210.000	36.479	190.578	102.268	1677.101	273.753	140.950	587.493
673	6.72000	207.533	-209.268	109.596	235.018	-266.242	1042.337	214.733	-216.872	1663.066	272.426	-200.573	592.374	184.835	190.462	109.388	211.226	151.785	1041.442	466.761	-200.848	39.475	442.144	210.026	36.320	190.919	103.104	1677.186	274.238	141.518	587.448
674	6.73000	207.748	-209.049	109.675	235.613	-265.069	1042.288	214.849	-216.066	1662.915	272.963	-199.705	592.403	184.878	190.471	109.378	211.683	152.907	1041.364	466.811	-200.852	39.327	442.179	210.054	36.113	191.278	103.888	1677.295	274.653	142.146	587.370
675	6.74000	207.911	-208.825	109.777	236.144	-263.921	1042.279	214.882	-215.264	1662.821	273.405	-198.818	592.419	184.917	190.552	109.351	212.162	154.033	1041.357	466.853	-200.861	39.161	442.211	210.081	35.925	191.583	104.725	1677.389	275.036	142.847	587.340
676	6.75000	208.063	-208.561	109.851	236.642	-262.809	1042.222	215.017	-214.433	1662.708	273.768	-197.884	592.494	184.945	190.695	109.355	212.670	155.071	1041.355	466.889	-200.843	38.980	442.244	210.108	35.735	191.909	105.584	1677.613	275.411	143.660	587.328
677	6.76000	208.295	-208.217	109.938	237.094	-261.743	1042.160	215.029	-213.617	1662.551	274.063	-196.895	592.413	184.980	190.850	109.315	213.170	156.070	1041.428	466.914	-200.840	38.864	442.275	210.138	35.573	192.233	106.405	1677.669	275.781	144.417	587.307
678	6.77000	208.456	-207.887	110.005	237.452	-260.734	1042.062	215.097	-212.766	1662.465	274.318	-195.946	592.373	185.014	190.997	109.267	213.582	157.075	1041.534	466.943	-200.830	38.807	442.286	210.143	35.441	192.576	107.231	1677.873	276.138	145.172	587.364
679	6.78000	208.530	-207.544	110.015	237.766	-259.730	1041.952	215.163	-211.926	1662.418	274.539	-195.059	592.321	185.052	191.180	109.185	213.980	157.966	1041.656	466.953	-200.817	38.755	442.296	210.140	35.340	192.900	108.076	1677.922	276.470	145.918	587.379
680	6.79000	208.590	-207.295	110.048	237.981	-258.752	1041.851	215.273	-211.074	1662.363	274.830	-194.265	592.300	185.075	191.337	109.132	214.295	158.901	1041.700	466.956	-200.822	38.730	442.306	210.165	35.267	193.267	108.808	1677.989	276.812	146.544	587.344
681	6.80000	208.648	-207.105	110.140	238.138	-257.749	1041.760	215.420	-210.221	1662.313	274.969	-193.586	592.311	185.110	191.437	109.095	214.587	159.875	1041.769	466.964	-200.810	38.708	442.322	210.171	35.228	193.572	109.629	1678.039	277.195	147.154	587.333
682	6.81000	208.680	-206.943	110.224	238.233	-256.718	1041.737	215.550	-209.364	1662.290	275.178	-193.091	592.272	185.155	191.487	109.053	214.839	160.817	1041.780	466.960	-200.827	38.712	442.308	210.173	35.187	193.916	110.387	1678.085	277.571	147.681	587.213
683	6.82000	208.687	-206.781	110.283	238.209	-255.701	1041.716	215.690	-208.516	1662.317	275.407	-192.619	592.253	185.206	191.489	109.025	215.000	161.691	1041.753	466.941	-200.834	38.737	442.307	210.176	35.170	194.239	111.190	1678.107	277.996	148.145	587.104
684	6.83000	208.682	-206.692	110.343	238.138	-254.805	1041.714	215.853	-207.655	1662.273	275.614	-192.298	592.219	185.261	191.441	108.953	215.148	162.636	1041.711	466.926	-200.843	38.790	442.315	210.179	35.181	194.620	111.914	1678.094	278.473	148.544	586.987
685	6.84000	208.677	-206.644	110.354	238.006	-253.996	1041.704	215.926	-206.863	1662.306	275.865	-191.942	592.219	185.344	191.377	108.887	215.222	163.437	1041.616	466.915	-200.851	38.846	442.321	210.176	35.127	194.967	112.751	1678.143	279.024	148.852	586.816
686	6.85000	208.712	-206.602	110.404	237.828	-253.228	1041.611	216.177	-206.009	1662.305	276.254	-191.598	592.093	185.463	191.265	108.854	215.317	164.149	1041.439	466.893	-200.858	38.884	442.329	210.161	35.076	195.323	113.501	1678.127	279.556	149.220	586.701
687	6.86000	208.798	-206.547	110.443	237.614	-252.491	1041.463	216.308	-205.195	1662.233	276.730	-191.246	592.095	185.624	191.162	108.767	215.383	164.850	1041.292	466.897	-200.873	38.917	442.348	210.189	34.998	195.623	114.293	1678.074	280.084	149.471	586.597
688	6.87000	208.979	-206.437	110.452	237.363	-251.778	1041.343	216.459	-204.411	1662.208	277.281	-190.752	591.972	185.739	191.101	108.722	215.386	165.428	1041.118	466.896	-200.853	38.902	442.375	210.203	34.912	196.042	114.903	1678.088	280.497	149.724	586.521
689	6.88000	209.125	-206.276	110.448	237.098	-251.130	1041.180	216.662	-203.663	1662.209	277.911	-190.363	591.924	185.803	191.073	108.703	215.450	166.105	1041.016	466.901	-200.850	38.909	442.372	210.213	34.877	196.409	115.577	1678.084	280.754	149.952	586.461
690	6.89000	209.242	-206.096	110.432	236.807	-250.521	1041.018	216.850	-202.982	1662.187	278.525	-189.939	591.810	185.849	191.068	108.639	215.529	166.622	1040.903	466.901	-200.847	38.925	442.383	210.224	34.866	196.786	116.190	1678.072	280.894	150.144	586.395
691	6.90000	209.319	-205.971	110.437	236.508	-249.914	1040.857	217.095	-202.300	1662.177	279.220	-189.513	591.751	185.863	191.077	108.631	215.619	167.192	1040.847	466.898	-200.835	38.956	442.390	210.218	34.848	197.118	116.811	1678.094	280.922	150.340	586.330
692	6.91000	209.388	-205.864	110.436	236.214	-249.343	1040.734	217.256	-201.669	1662.170	279.837	-189.128	591.589	185.876	191.056	108.586	215.751	167.729	1040.786	466.875	-200.848	39.007	442.372	210.221	34.857	197.460	117.426	1678.093	280.836	150.509	586.282
693	6.92000	209.456	-205.800	110.452	235.928	-248.802	1040.556	217.463	-201.072	1662.171	280.438	-188.944	591.511	185.846	191.070	108.564	215.831	168.247	1040.774	466.877	-200.838	39.050	442.363	210.207	34.898	197.797	118.000	1678.101	280.719	150.685	586.210
694	6.93000	209.515	-205.755	110.456	235.663	-248.326	1040.437	217.691	-200.520	1662.152	281.019	-188.679	591.440	185.814	191.083	108.519	215.832	168.716	1040.732	466.859	-200.857	39.115	442.352	210.203	34.926	198.123	118.491	1678.098	280.585	150.817	586.118
695	6.94000	209.574	-205.718	110.473	235.390	-247.951	1040.302	217.918	-200.010	1662.144	281.557	-188.536	591.332	185.772	191.084	108.477	215.759	169.207	1040.702	466.833	-200.865	39.177	442.327	210.198	34.997	198.450	119.010	1678.106	280.469	150.983	586.101
696	6.95000	209.637	-205.686	110.494	235.110	-247.547	1040.176	218.014	-199.555	1662.143	282.018	-188.418	591.261	185.745	191.080	108.377	215.652	169.631	1040.680	466.807	-200.874	39.252	442.300	210.175	35.041	198.793	119.450	1677.997	280.379	151.160	586.073
697	6.96000	209.690	-205.646	110.514	234.886	-247.207	1040.096	218.251	-199.117	1662.169	282.385	-188.325	591.195	185.694	191.115	108.238	215.473	169.961	1040.634	466.790	-200.905	39.320	442.291	210.163	35.104	199.134	119.822	1677.919	280.303	151.300	586.007
698	6.97000	209.717	-205.620	110.534	234.671	-246.894	1040.006	218.478	-198.717	1662.142	282.738	-188.248	591.176	185.584	191.176	108.209	215.227	170.328	1040.587	466.766	-200.906	39.417	442.267	210.140	35.188	199.483	120.166	1677.877	280.229	151.504	585.911
699	6.98000	209.698	-205.577	110.562	234.493	-246.671	1039.952	218.646	-198.398	1662.090	283.032	-188.186	591.061	185.422	191.237	108.039	215.006	170.572	1040.493	466.726	-200.910	39.519	442.221	210.127	35.270	199.760	120.519	1677.869	280.136	151.675	585.808
700	6.99000	209.682	-205.520	110.599	234.334	-246.534	1039.914	218.885	-198.095	1662.047	283.375	-188.074	590.968	185.346	191.264	107.925	214.716	170.827	1040.388	466.704	-200.912	39.627	442.218	210.121	35.288	200.081	120.802	1677.782	280.042	151.779	585.633
701	7.00000	209.669	-205.462	110.615	234.195	-246.548	1039.900	219.083	-197.884	1661.953	283.954	-188.050	590.882	185.359	191.319	107.848	214.417	170.968	1040.226	466.681	-200.937	39.714	442.209	210.119	35.293	200.460	120.950	1677.741	280.019	151.875	585.509
702	7.01000	209.783	-205.432	110.631	234.046	-246.614	1039.858	219.338	-197.706	1661.904	284.546	-187.961	590.821	185.400	191.353	107.773	214.074	171.116	1040.087	466.679	-200.944	39.717	442.211	210.118	35.290	200.828	121.133	1677.714	280.058	151.927	585.487
703	7.02000	209.917	-205.373	110.642	233.862	-246.737	1039.835	219.616	-197.621	1661.828	285.130	-187.961	590.810	185.463	191.400	107.754	213.726	171.158	1039.969	466.684	-200.951	39.748	442.215	210.129	35.271	201.239	121.263	1677.647	280.129	151.881	585.466
704	7.03000	210.028	-205.358	110.676	233.658	-246.818	1039.815	219.873	-197.616	1661.775	285.745	-187.988	590.773	185.493	191.428	107.667	213.322	171.151	1039.876	466.686	-200.972	39.758	442.211	210.139	35.266	201.631	121.294	1677.376	280.168	151.791	585.432
705	7.04000	210.117	-205.364	110.753	233.460	-246.871	1039.795	220.170	-197.670	1661.692	286.354	-188.103	590.772	185.464	191.473	107.645	212.967	171.216	1039.848	466.678	-200.982	39.818	442.206	210.129	35.276	202.082	121.255	1677.650	280.139	151.771	585.433
706	7.05000	210.150	-205.396	110.820	233.239	-246.946	1039.837	220.466	-197.802	1661.613	287.017	-188.301	590.771	185.401	191.574	107.603	212.597	171.167	1039.735	466.665	-200.997	39.895	442.198	210.128	35.294	202.486	121.172	1677.640	280.032	151.705	585.378
707	7.06000	210.169	-205.461	110.910	232.963	-247.120	1039.884	220.772	-198.032	1661.550	287.624	-188.487	590.855	185.302	191.716	107.489	212.265	171.094	1039.673	466.644	-201.057	39.993	442.174	210.124	35.317	202.964	120.942	1677.738	279.864	151.735	585.297
708	7.07000	210.192	-205.554	111.038	232.676	-247.365	1039.946	220.999	-198.368	1661.456	288.341	-188.815	590.848	185.195	191.822	107.362	211.994	170.977	1039.611	466.619	-201.133	40.125	442.162	210.134	35.361	203.378	120.603	1677.760	279.695	151.782	585.203
709	7.08000	210.228	-205.624	111.129	232.339	-247.789	1040.071	221.247	-198.805	1661.310	289.121	-189.165	590.901	185.110	191.953	107.263	211.731	170.678	1039.470	466.611	-201.210	40.247	442.145	210.143	35.375	203.765	120.215	1677.865	279.598	151.772	585.111
710	7.09000	210.278	-205.723	111.225	232.030	-248.425	1040.196	221.577	-199.342	1661.251	289.953	-189.564	590.878	185.025	192.079	107.195	211.476	170.335	1039.361	466.573	-201.292	40.370	442.128	210.155	35.412	204.195	119.578	1677.983	279.577	151.735	585.097
711	7.10000	210.344	-205.806	111.251	231.724	-249.288	1040.355	221.795	-200.039	1661.151	290.880	-190.058	590.794	184.958	192.219	107.166	211.187	169.801	1039.236	466.565	-201.317	40.434	442.129	210.161	35.391	204.585	118.814	1678.042	279.627	151.640	585.153
712	7.11000	210.410	-205.906	111.258	231.488	-250.339	1040.431	222.095	-200.803	1661.033	291.970	-190.438	590.685	184.932	192.338	107.195	210.877	169.185	1039.202	466.563	-201.304	40.500	442.128	210.176	35.353	204.934	117.974	1678.116	279.689	151.393	585.234
713	7.12000	210.511	-206.008	111.221	231.329	-251.527	1040.396	222.391	-201.692	1660.970	293.121	-190.985	590.558	184.937	192.439	107.194	210.528	168.454	1039.168	466.562	-201.296	40.518	442.135	210.186	35.292	205.316	117.022	1678.174	279.673	151.036	585.272
714	7.13000	210.630	-206.183	111.171	231.263	-252.743	1040.256	222.645	-202.632	1660.844	294.320	-191.495	590.460	184.938	192.508	107.234	210.175	167.682	1039.215	466.570	-201.279	40.529	442.156	210.208	35.247	205.714	116.047	1678.267	279.557	150.587	585.320
715	7.14000	210.724	-206.345	111.181	231.204	-253.972	1040.167	222.915	-203.671	1660.707	295.428	-192.158	590.324	184.910	192.549	107.241	209.854	166.743	1039.313	466.573	-201.275	40.584	442.152	210.223	35.222	206.047	114.965	1678.270	279.440	150.124	585.381
716	7.15000	210.758	-206.512	111.197	231.112	-255.194	1040.020	223.054	-204.818	1660.606	296.572	-192.801	590.157	184.883	192.577	107.237	209.554	165.746	1039.444	466.561	-201.223	40.665	442.157	210.250	35.188	206.360	113.840	1678.287	279.207	149.471	585.367
717	7.16000	210.771	-206.673	111.200	231.027	-256.487	1039.897	223.228	-206.083	1660.447	297.874	-193.516	590.063	184.835	192.599	107.275	209.283	164.511	1039.500	466.547	-201.176	40.725	442.161	210.276	35.194	206.704	112.435	1678.256	278.964	148.765	585.393
718	7.17000	210.817	-206.831	111.203	231.029	-257.914	1039.700	223.393	-207.528	1660.308	299.241	-194.254	589.925	184.815	192.599	107.295	209.085	163.123	1039.489	466.537	-201.122	40.775	442.154	210.272	35.187	206.976	110.959	1678.226	278.651	147.883	585.414
719	7.18000	210.902	-207.004	111.221	231.005	-259.500	1039.525	223.486	-209.091	1660.105	300.622	-194.920	589.808	184.767	192.583	107.350	208.924	161.653	1039.439	466.566	-201.056	40.751	442.160	210.299	35.193	207.158	109.430	1678.127	278.277	146.936	585.464
